2023-03-28 15:23:36,859 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet(initServletBean:525) - Initializing Servlet 'dispatcherServlet'
2023-03-28 15:23:36,862 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet(initServletBean:547) - Completed initialization in 2 ms
2023-03-28 15:32:23,850 [main] INFO  com.communityserver.communityserverApplication(logStarting:55) - Starting communityserverApplication using Java 17.0.4.1 on DESKTOP-I10KCBE with PID 3140 (C:\Users\gamsayeon\IdeaProjects2\community-server\out\production\classes started by gamsayeon in C:\Users\gamsayeon\IdeaProjects2\community-server)
2023-03-28 15:32:23,855 [main] INFO  com.communityserver.communityserverApplication(logStartupProfileInfo:640) - The following 1 profile is active: "prod"
2023-03-28 15:32:25,456 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(multipleStoresDetected:262) - Multiple Spring Data modules found, entering strict repository configuration mode!
2023-03-28 15:32:25,480 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:132) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2023-03-28 15:32:25,731 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:201) - Finished Spring Data repository scanning in 80 ms. Found 0 Redis repository interfaces.
2023-03-28 15:32:29,052 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer(initialize:108) - Tomcat initialized with port(s): 8080 (http)
2023-03-28 15:32:29,479 [main] INFO  org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext(prepareWebApplicationContext:292) - Root WebApplicationContext: initialization completed in 5541 ms
2023-03-28 15:32:32,683 [main] INFO  org.springframework.boot.autoconfigure.web.servlet.WelcomePageHandlerMapping(<init>:53) - Adding welcome page: class path resource [static/index.html]
2023-03-28 15:32:33,824 [main] INFO  org.springframework.boot.web.embedded.tomcat.TomcatWebServer(start:220) - Tomcat started on port(s): 8080 (http) with context path ''
2023-03-28 15:32:33,858 [main] INFO  com.communityserver.communityserverApplication(logStarted:61) - Started communityserverApplication in 10.745 seconds (JVM running for 12.352)
2023-03-28 15:44:39,696 [main] INFO  com.communityserver.communityserverApplication(logStarting:55) - Starting communityserverApplication using Java 17.0.4.1 on DESKTOP-I10KCBE with PID 7100 (C:\Users\gamsayeon\IdeaProjects2\community-server\out\production\classes started by gamsayeon in C:\Users\gamsayeon\IdeaProjects2\community-server)
2023-03-28 15:44:39,715 [main] INFO  com.communityserver.communityserverApplication(logStartupProfileInfo:640) - The following 1 profile is active: "prod"
2023-03-28 15:44:41,259 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(multipleStoresDetected:262) - Multiple Spring Data modules found, entering strict repository configuration mode!
2023-03-28 15:44:41,265 [main] INFO  org.springframework.data.repository.config.RepositoryConfigurationDelegate(registerRepositoriesIn:132) - Bootstrapping Spring Data Redis repositories in DEFAULT mode.
